ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
  2747,  19.89,  70.00, 0.35552, 0.20693, 0.43755, 0.14605, 0.26585, 0.44543,
  2748,  21.79,  70.00, 0.16592, 0.56157, 0.27252, 0.24542, 0.35797, 0.47022,
  2749,  23.68,  70.00, 0.33680, 0.35673, 0.30647, 0.19249, 0.30283, 0.44744,
  2750,  25.58,  70.00, 0.74814, 0.09859, 0.15327, 0.09472, 0.18156, 0.39515,
  2751,  27.47,  70.00, 0.74814, 0.09859, 0.15327, 0.09472, 0.18158, 0.39517,
  2752,  29.37,  70.00, 0.52454, 0.20559, 0.26987, 0.12408, 0.24301, 0.42336,
  2753,  31.26,  70.00, 0.52454, 0.20559, 0.26987, 0.12408, 0.24301, 0.42335,
  2754,  33.16,  70.00, 0.58487, 0.19833, 0.21680, 0.11562, 0.23329, 0.41579,
  2755,  35.05,  70.00, 0.58487, 0.19833, 0.21680, 0.11562, 0.23337, 0.41589,
  2756,  36.95,  70.00, 0.58487, 0.19833, 0.21680, 0.11562, 0.23326, 0.41576,
  2757,  38.84,  70.00, 0.63431, 0.21026, 0.15542, 0.11606, 0.23097, 0.41031,
  2758,  40.74,  70.00, 0.52824, 0.09876, 0.37301, 0.13064, 0.20660, 0.42337,
  2759,  42.63,  70.00, 0.66814, 0.13925, 0.19261, 0.09367, 0.20544, 0.40568,
  2760,  44.53,  70.00, 0.90000, 0.05000, 0.05000, 0.09721, 0.14721, 0.37657,
  2761,  46.42,  70.00, 0.42461, 0.23569, 0.33971, 0.14431, 0.26409, 0.43616,
  2762,  48.32,  70.00, 0.40869, 0.25255, 0.33876, 0.15137, 0.27198, 0.43991,
  2763,  50.21,  70.00, 0.56098, 0.19801, 0.24101, 0.11787, 0.23851, 0.42152,
  2764,  52.11,  70.00, 0.44196, 0.22536, 0.33268, 0.13922, 0.26302, 0.43957,
  2765,  54.00,  70.00, 0.36353, 0.27801, 0.35846, 0.16396, 0.28529, 0.44745,
  2766,  55.89,  70.00, 0.14575, 0.33804, 0.51621, 0.20135, 0.33109, 0.47882,
  2767,  57.79,  70.00, 0.44441, 0.18353, 0.37206, 0.12874, 0.25917, 0.46270,
  2768,  59.68,  70.00, 0.48180, 0.20324, 0.31497, 0.12818, 0.26032, 0.45228,
  2769,  61.58,  70.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.31272, 0.50982,
  2770,  63.47,  70.00, 0.28843, 0.24078, 0.47078, 0.16267, 0.33239, 0.56203,
  2771,  65.37,  70.00, 0.28843, 0.24078, 0.47078, 0.16267, 0.30901, 0.53635,
  2772,  67.26,  70.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.26945, 0.52817,
  2773,  69.16,  70.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.26557, 0.52298,
  2774,  71.05,  70.00, 0.32912, 0.17137, 0.49951, 0.14693, 0.27623, 0.51794,
  2775,  72.95,  70.00, 0.39245, 0.16559, 0.44196, 0.13535, 0.27272, 0.51871,
  2777,  76.74,  70.00, 0.59784, 0.19000, 0.21216, 0.11159, 0.25751, 0.46039,
  2796, -69.16,  72.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  2841,  16.11,  72.50, 0.43863, 0.35186, 0.20951, 0.18859, 0.28798, 0.43560,
  2842,  18.00,  72.50, 0.43863, 0.35186, 0.20951, 0.18859, 0.28819, 0.43589,
  2843,  19.89,  72.50, 0.35618, 0.41595, 0.22788, 0.21383, 0.31030, 0.44608,
  2844,  21.79,  72.50, 0.16592, 0.56157, 0.27252, 0.24542, 0.35800, 0.47027,
  2845,  23.68,  72.50, 0.48255, 0.21608, 0.30137, 0.13188, 0.25236, 0.42980,
  2846,  25.58,  72.50, 0.34722, 0.23072, 0.42206, 0.15228, 0.27281, 0.44600,
  2847,  27.47,  72.50, 0.74814, 0.09859, 0.15327, 0.09472, 0.18158, 0.39517,
  2848,  29.37,  72.50, 0.74814, 0.09859, 0.15327, 0.09472, 0.18159, 0.39518,
  2849,  31.26,  72.50, 0.29703, 0.16082, 0.54216, 0.15371, 0.25916, 0.45207,
  2850,  33.16,  72.50, 0.58487, 0.19833, 0.21680, 0.11562, 0.23355, 0.41608,
  2851,  35.05,  72.50, 0.57954, 0.23000, 0.19046, 0.12841, 0.24335, 0.41737,
  2852,  36.95,  72.50, 0.57954, 0.23000, 0.19046, 0.12841, 0.24259, 0.41633,
  2853,  38.84,  72.50, 0.57856, 0.20569, 0.21575, 0.11881, 0.23618, 0.41664,
  2854,  40.74,  72.50, 0.52824, 0.09876, 0.37301, 0.13064, 0.20674, 0.42369,
  2855,  42.63,  72.50, 0.59752, 0.22471, 0.17778, 0.12487, 0.23991, 0.41564,
  2856,  44.53,  72.50, 0.90000, 0.05000, 0.05000, 0.09669, 0.14669, 0.37623,
  2857,  46.42,  72.50, 0.42461, 0.23569, 0.33971, 0.14431, 0.26403, 0.43608,
  2858,  48.32,  72.50, 0.40869, 0.25255, 0.33876, 0.15137, 0.27233, 0.44037,
  2859,  50.21,  72.50, 0.53137, 0.21971, 0.24892, 0.12823, 0.24839, 0.42563,
  2860,  52.11,  72.50, 0.53137, 0.21971, 0.24892, 0.12823, 0.24857, 0.42586,
  2861,  54.00,  72.50, 0.36353, 0.27801, 0.35846, 0.16396, 0.28515, 0.44726,
  2862,  55.89,  72.50, 0.14575, 0.33804, 0.51621, 0.20135, 0.33098, 0.47882,
  2863,  57.79,  72.50, 0.50088, 0.17186, 0.32725, 0.11883, 0.25086, 0.45165,
  2864,  59.68,  72.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.30069, 0.48001,
  2865,  61.58,  72.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.32467, 0.53012,
  2866,  63.47,  72.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.31751, 0.54391,
  2867,  65.37,  72.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.29731, 0.52280,
  2868,  67.26,  72.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.30072, 0.52550,
  2869,  69.16,  72.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.27473, 0.53975,
  2870,  71.05,  72.50, 0.32912, 0.17137, 0.49951, 0.14693, 0.28222, 0.53162,
  2871,  72.95,  72.50, 0.39245, 0.16559, 0.44196, 0.13535, 0.27747, 0.52832,
  2892, -69.16,  75.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  2934,  10.42,  75.00, 0.39788, 0.36549, 0.23663, 0.19457, 0.29652, 0.44109,
  2935,  12.32,  75.00, 0.39788, 0.36549, 0.23663, 0.19457, 0.29646, 0.44100,
  2936,  14.21,  75.00, 0.44853, 0.35794, 0.19353, 0.19121, 0.28826, 0.43462,
  2937,  16.11,  75.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35093, 0.46668,
  2938,  18.00,  75.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35117, 0.46702,
  2939,  19.89,  75.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35111, 0.46695,
  2940,  21.79,  75.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35112, 0.46695,
  2941,  23.68,  75.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35103, 0.46682,
  2942,  25.58,  75.00, 0.37049, 0.28827, 0.34124, 0.16678, 0.28520, 0.44423,
  2943,  27.47,  75.00, 0.74814, 0.09859, 0.15327, 0.09472, 0.18192, 0.39548,
  2944,  29.37,  75.00, 0.29703, 0.16082, 0.54216, 0.15371, 0.25905, 0.45192,
  2945,  31.26,  75.00, 0.52654, 0.11265, 0.36082, 0.12129, 0.21257, 0.42361,
  2946,  33.16,  75.00, 0.47869, 0.28732, 0.23399, 0.15943, 0.27042, 0.43072,
  2947,  35.05,  75.00, 0.47869, 0.28732, 0.23399, 0.15943, 0.27006, 0.43022,
  2948,  36.95,  75.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22065, 0.41539,
  2949,  38.84,  75.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22079, 0.41556,
  2950,  40.74,  75.00, 0.64141, 0.18529, 0.17330, 0.10590, 0.22328, 0.40963,
  2951,  42.63,  75.00, 0.68663, 0.16686, 0.14650, 0.09603, 0.21277, 0.40436,
  2952,  44.53,  75.00, 0.90000, 0.05000, 0.05000, 0.09856, 0.14856, 0.37747,
  2953,  46.42,  75.00, 0.90000, 0.05000, 0.05000, 0.09997, 0.14997, 0.37849,
  2954,  48.32,  75.00, 0.58317, 0.18801, 0.22882, 0.11246, 0.23304, 0.41892,
  2955,  50.21,  75.00, 0.53137, 0.21971, 0.24892, 0.12823, 0.24839, 0.42564,
  2956,  52.11,  75.00, 0.53137, 0.21971, 0.24892, 0.12823, 0.24789, 0.42499,
  2957,  54.00,  75.00, 0.47020, 0.23840, 0.29141, 0.14064, 0.26132, 0.43356,
  2958,  55.89,  75.00, 0.14575, 0.33804, 0.51621, 0.20135, 0.33073, 0.47884,
  2959,  57.79,  75.00, 0.50088, 0.17186, 0.32725, 0.11883, 0.25041, 0.45152,
  2960,  59.68,  75.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.30328, 0.48930,
  2961,  61.58,  75.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.31380, 0.51217,
  2962,  63.47,  75.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.31030, 0.53584,
  2963,  65.37,  75.00, 0.32601, 0.10526, 0.56873, 0.16905, 0.26749, 0.53380,
  2964,  67.26,  75.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.27847, 0.54510,
  2965,  69.16,  75.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.27523, 0.53999,
  2966,  71.05,  75.00, 0.33239, 0.16565, 0.50196, 0.14637, 0.28312, 0.53516,
  2967,  72.95,  75.00, 0.36810, 0.13242, 0.49948, 0.14428, 0.25622, 0.49075,
  2988, -69.16,  77.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3029,   8.53,  77.50, 0.35268, 0.41418, 0.23314, 0.21310, 0.31160, 0.44690,
  3030,  10.42,  77.50, 0.45686, 0.30804, 0.23510, 0.16928, 0.27758, 0.43381,
  3031,  12.32,  77.50, 0.35451, 0.41026, 0.23523, 0.21168, 0.31057, 0.44643,
  3032,  14.21,  77.50, 0.35451, 0.41026, 0.23523, 0.21168, 0.31074, 0.44667,
  3033,  16.11,  77.50, 0.19830, 0.50559, 0.29611, 0.23549, 0.34695, 0.46692,
  3034,  18.00,  77.50, 0.19644, 0.53706, 0.26650, 0.24255, 0.35100, 0.46679,
  3035,  19.89,  77.50, 0.19644, 0.53706, 0.26650, 0.24255, 0.35103, 0.46683,
  3036,  21.79,  77.50, 0.19644, 0.53706, 0.26650, 0.24255, 0.35109, 0.46692,
  3037,  23.68,  77.50, 0.19644, 0.53706, 0.26650, 0.24255, 0.35107, 0.46688,
  3038,  25.58,  77.50, 0.19644, 0.53706, 0.26650, 0.24255, 0.35065, 0.46630,
  3039,  27.47,  77.50, 0.41127, 0.24588, 0.34284, 0.14895, 0.26913, 0.43842,
  3040,  29.37,  77.50, 0.39961, 0.22320, 0.37719, 0.14361, 0.26447, 0.44002,
  3041,  31.26,  77.50, 0.38680, 0.33660, 0.27660, 0.18345, 0.29378, 0.44397,
  3042,  33.16,  77.50, 0.42118, 0.27111, 0.30771, 0.15671, 0.27398, 0.43730,
  3043,  35.05,  77.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22090, 0.41568,
  3044,  36.95,  77.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22073, 0.41549,
  3045,  38.84,  77.50, 0.90000, 0.05000, 0.05000, 0.09650, 0.14650, 0.37610,
  3046,  40.74,  77.50, 0.59288, 0.15366, 0.25346, 0.10408, 0.21902, 0.41505,
  3047,  42.63,  77.50, 0.64141, 0.18529, 0.17330, 0.10590, 0.22339, 0.40990,
  3048,  44.53,  77.50, 0.90000, 0.05000, 0.05000, 0.09753, 0.14753, 0.37692,
  3049,  46.42,  77.50, 0.90000, 0.05000, 0.05000, 0.09647, 0.14647, 0.37607,
  3050,  48.32,  77.50, 0.39807, 0.25003, 0.35190, 0.15163, 0.27300, 0.44154,
  3051,  50.21,  77.50, 0.58317, 0.18801, 0.22882, 0.11246, 0.23303, 0.41891,
  3052,  52.11,  77.50, 0.58317, 0.18801, 0.22882, 0.11246, 0.23316, 0.41907,
  3053,  54.00,  77.50, 0.52291, 0.22405, 0.25304, 0.13060, 0.25081, 0.42676,
  3054,  55.89,  77.50, 0.52291, 0.22405, 0.25304, 0.13060, 0.25466, 0.43271,
  3055,  57.79,  77.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29984, 0.49068,
  3056,  59.68,  77.50, 0.42843, 0.17657, 0.39500, 0.13017, 0.26598, 0.47479,
  3057,  61.58,  77.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.30780, 0.50133,
  3058,  63.47,  77.50, 0.28843, 0.24078, 0.47078, 0.16267, 0.31584, 0.54232,
  3059,  65.37,  77.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.30172, 0.52988,
  3060,  67.26,  77.50, 0.32912, 0.17137, 0.49951, 0.14693, 0.28206, 0.53048,
  3061,  69.16,  77.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.27807, 0.54465,
  3062,  71.05,  77.50, 0.33239, 0.16565, 0.50196, 0.14637, 0.28619, 0.54021,
  3063,  72.95,  77.50, 0.40376, 0.09752, 0.49873, 0.15805, 0.25096, 0.51390,
  3085, -67.26,  80.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3124,   6.63,  80.00, 0.43951, 0.34536, 0.21513, 0.18577, 0.28782, 0.43614,
  3125,   8.53,  80.00, 0.41905, 0.31127, 0.26967, 0.17223, 0.28299, 0.43796,
  3126,  10.42,  80.00, 0.41748, 0.25487, 0.32765, 0.15130, 0.27099, 0.43822,
  3127,  12.32,  80.00, 0.35451, 0.41026, 0.23523, 0.21168, 0.31052, 0.44636,
  3128,  14.21,  80.00, 0.35451, 0.41026, 0.23523, 0.21168, 0.31047, 0.44630,
  3129,  16.11,  80.00, 0.45686, 0.30804, 0.23510, 0.16928, 0.27762, 0.43385,
  3130,  18.00,  80.00, 0.45686, 0.30804, 0.23510, 0.16928, 0.27771, 0.43396,
  3131,  19.89,  80.00, 0.48761, 0.29229, 0.22010, 0.16118, 0.27048, 0.43010,
  3132,  21.79,  80.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35082, 0.46656,
  3133,  23.68,  80.00, 0.19644, 0.53706, 0.26650, 0.24255, 0.35100, 0.46681,
  3134,  25.58,  80.00, 0.34363, 0.41549, 0.24088, 0.21340, 0.31291, 0.44789,
  3135,  27.47,  80.00, 0.39833, 0.26441, 0.33725, 0.15631, 0.27577, 0.44052,
  3136,  29.37,  80.00, 0.38680, 0.33660, 0.27660, 0.18345, 0.29462, 0.44574,
  3137,  31.26,  80.00, 0.57856, 0.20569, 0.21575, 0.11881, 0.23637, 0.41690,
  3138,  33.16,  80.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22082, 0.41559,
  3139,  35.05,  80.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22078, 0.41555,
  3140,  36.95,  80.00, 0.90000, 0.05000, 0.05000, 0.09629, 0.14629, 0.37594,
  3141,  38.84,  80.00, 0.90000, 0.05000, 0.05000, 0.09633, 0.14633, 0.37597,
  3142,  40.74,  80.00, 0.36859, 0.23582, 0.39559, 0.15082, 0.27156, 0.44351,
  3143,  42.63,  80.00, 0.60131, 0.20634, 0.19235, 0.11706, 0.23480, 0.41568,
  3144,  44.53,  80.00, 0.64141, 0.18529, 0.17330, 0.10590, 0.22350, 0.40986,
  3145,  46.42,  80.00, 0.90000, 0.05000, 0.05000, 0.10035, 0.15035, 0.37887,
  3146,  48.32,  80.00, 0.68663, 0.16686, 0.14650, 0.09603, 0.21374, 0.40509,
  3147,  50.21,  80.00, 0.39807, 0.25003, 0.35190, 0.15163, 0.27273, 0.44121,
  3148,  52.11,  80.00, 0.58317, 0.18801, 0.22882, 0.11246, 0.23265, 0.41863,
  3149,  54.00,  80.00, 0.14575, 0.33804, 0.51621, 0.20135, 0.32877, 0.47557,
  3150,  55.89,  80.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.30174, 0.48000,
  3151,  57.79,  80.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.30030, 0.49122,
  3152,  59.68,  80.00, 0.79225, 0.08905, 0.11869, 0.09719, 0.19739, 0.43131,
  3153,  61.58,  80.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.32584, 0.54128,
  3154,  63.47,  80.00, 0.28843, 0.24078, 0.47078, 0.16267, 0.31516, 0.54115,
  3155,  65.37,  80.00, 0.32601, 0.10526, 0.56873, 0.16905, 0.27277, 0.54078,
  3156,  67.26,  80.00, 0.32912, 0.17137, 0.49951, 0.14693, 0.27973, 0.52924,
  3157,  69.16,  80.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.27061, 0.53345,
  3158,  71.05,  80.00, 0.33239, 0.16565, 0.50196, 0.14637, 0.28169, 0.53102,
  3159,  72.95,  80.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.24644, 0.51161,
  3181, -67.26,  82.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3220,   6.63,  82.50, 0.45889, 0.28967, 0.25144, 0.16145, 0.27293, 0.43265,
  3221,   8.53,  82.50, 0.46330, 0.25837, 0.27833, 0.14863, 0.26522, 0.43194,
  3225,  16.11,  82.50, 0.15683, 0.57232, 0.27085, 0.24673, 0.36067, 0.47164,
  3226,  18.00,  82.50, 0.38448, 0.40059, 0.21493, 0.20851, 0.30383, 0.44238,
  3227,  19.89,  82.50, 0.40752, 0.39680, 0.19569, 0.20742, 0.29832, 0.43950,
  3228,  21.79,  82.50, 0.40752, 0.39680, 0.19569, 0.20742, 0.29831, 0.43951,
  3229,  23.68,  82.50, 0.40752, 0.39680, 0.19569, 0.20742, 0.29817, 0.43935,
  3230,  25.58,  82.50, 0.39833, 0.26441, 0.33725, 0.15631, 0.27570, 0.44042,
  3231,  27.47,  82.50, 0.39833, 0.26441, 0.33725, 0.15631, 0.27633, 0.44155,
  3232,  29.37,  82.50, 0.59307, 0.22680, 0.18013, 0.12609, 0.24251, 0.41895,
  3233,  31.26,  82.50, 0.57856, 0.20569, 0.21575, 0.11881, 0.23602, 0.41640,
  3234,  33.16,  82.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22071, 0.41546,
  3235,  35.05,  82.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22077, 0.41553,
  3236,  36.95,  82.50, 0.90000, 0.05000, 0.05000, 0.09627, 0.14627, 0.37593,
  3237,  38.84,  82.50, 0.90000, 0.05000, 0.05000, 0.09622, 0.14622, 0.37589,
  3238,  40.74,  82.50, 0.90000, 0.05000, 0.05000, 0.09708, 0.14708, 0.37653,
  3239,  42.63,  82.50, 0.59752, 0.22471, 0.17778, 0.12487, 0.23983, 0.41563,
  3240,  44.53,  82.50, 0.28879, 0.15379, 0.55742, 0.15630, 0.25840, 0.45366,
  3241,  46.42,  82.50, 0.55301, 0.25281, 0.19418, 0.14018, 0.25268, 0.42192,
  3242,  48.32,  82.50, 0.68663, 0.16686, 0.14650, 0.09603, 0.21391, 0.40542,
  3243,  50.21,  82.50, 0.30105, 0.29556, 0.40340, 0.17508, 0.29718, 0.45530,
  3244,  52.11,  82.50, 0.14575, 0.33804, 0.51621, 0.20135, 0.32903, 0.47603,
  3245,  54.00,  82.50, 0.14575, 0.33804, 0.51621, 0.20135, 0.32935, 0.47716,
  3246,  55.89,  82.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29562, 0.47628,
  3247,  57.79,  82.50, 0.36915, 0.31118, 0.31967, 0.17487, 0.30019, 0.46748,
  3248,  59.68,  82.50, 0.79225, 0.08905, 0.11869, 0.09719, 0.20492, 0.44396,
  3249,  61.58,  82.50, 0.33775, 0.27124, 0.39101, 0.16435, 0.31065, 0.51961,
  3250,  63.47,  82.50, 0.35180, 0.23595, 0.41225, 0.15297, 0.29280, 0.51676,
  3251,  65.37,  82.50, 0.36915, 0.23461, 0.39624, 0.15043, 0.28680, 0.51364,
  3252,  67.26,  82.50, 0.45654, 0.19510, 0.34837, 0.12932, 0.27417, 0.51834,
  3253,  69.16,  82.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.27009, 0.53196,
  3254,  71.05,  82.50, 0.33239, 0.16565, 0.50196, 0.14637, 0.27874, 0.52515,
  3255,  72.95,  82.50, 0.36810, 0.13242, 0.49948, 0.14428, 0.26439, 0.52279,
  3256,  74.84,  82.50, 0.40376, 0.09752, 0.49873, 0.15805, 0.24133, 0.47692,
  3277, -67.26,  85.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3322,  18.00,  85.00, 0.38448, 0.40059, 0.21493, 0.20851, 0.30367, 0.44215,
  3323,  19.89,  85.00, 0.38448, 0.40059, 0.21493, 0.20851, 0.30376, 0.44229,
  3324,  21.79,  85.00, 0.40752, 0.39680, 0.19569, 0.20742, 0.29819, 0.43934,
  3325,  23.68,  85.00, 0.41967, 0.35703, 0.22330, 0.19093, 0.29094, 0.43776,
  3326,  25.58,  85.00, 0.40314, 0.23513, 0.36173, 0.14652, 0.26778, 0.43983,
  3327,  27.47,  85.00, 0.46938, 0.27742, 0.25320, 0.15579, 0.27077, 0.43430,
  3328,  29.37,  85.00, 0.59307, 0.22680, 0.18013, 0.12609, 0.24431, 0.41938,
  3329,  31.26,  85.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22080, 0.41557,
  3330,  33.16,  85.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22091, 0.41568,
  3331,  35.05,  85.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22096, 0.41574,
  3332,  36.95,  85.00, 0.58533, 0.15706, 0.25761, 0.10543, 0.22097, 0.41576,
  3333,  38.84,  85.00, 0.90000, 0.05000, 0.05000, 0.09670, 0.14670, 0.37624,
  3334,  40.74,  85.00, 0.90000, 0.05000, 0.05000, 0.09812, 0.14812, 0.37736,
  3335,  42.63,  85.00, 0.59752, 0.22471, 0.17778, 0.12487, 0.23943, 0.41499,
  3336,  44.53,  85.00, 0.28879, 0.15379, 0.55742, 0.15630, 0.25824, 0.45330,
  3337,  46.42,  85.00, 0.28879, 0.15379, 0.55742, 0.15630, 0.25863, 0.45397,
  3338,  48.32,  85.00, 0.36020, 0.30451, 0.33529, 0.17311, 0.29070, 0.44675,
  3339,  50.21,  85.00, 0.44804, 0.17879, 0.37317, 0.12748, 0.24902, 0.44130,
  3340,  52.11,  85.00, 0.30105, 0.29556, 0.40340, 0.17508, 0.29824, 0.45756,
  3341,  54.00,  85.00, 0.41294, 0.33706, 0.25000, 0.18282, 0.29223, 0.44406,
  3342,  55.89,  85.00, 0.02876, 0.31804, 0.65320, 0.23062, 0.34142, 0.49158,
  3343,  57.79,  85.00, 0.42843, 0.17657, 0.39500, 0.13017, 0.25159, 0.44485,
  3344,  59.68,  85.00, 0.29856, 0.25592, 0.44552, 0.16473, 0.31045, 0.50313,
  3345,  61.58,  85.00, 0.37595, 0.26441, 0.35964, 0.15842, 0.30035, 0.50027,
  3346,  63.47,  85.00, 0.35085, 0.24258, 0.40657, 0.15480, 0.29175, 0.51125,
  3347,  65.37,  85.00, 0.36915, 0.23461, 0.39624, 0.15043, 0.28859, 0.51613,
  3348,  67.26,  85.00, 0.45654, 0.19510, 0.34837, 0.12932, 0.27691, 0.52245,
  3349,  69.16,  85.00, 0.45654, 0.19510, 0.34837, 0.12932, 0.27393, 0.51381,
  3350,  71.05,  85.00, 0.33239, 0.16565, 0.50196, 0.14637, 0.28443, 0.53760,
  3351,  72.95,  85.00, 0.36810, 0.13242, 0.49948, 0.14428, 0.26935, 0.53337,
  3352,  74.84,  85.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.23671, 0.46702,
  3373, -67.26,  87.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3419,  19.89,  87.50, 0.41771, 0.33830, 0.24399, 0.18321, 0.28943, 0.43912,
  3420,  21.79,  87.50, 0.45461, 0.32732, 0.21807, 0.17768, 0.28054, 0.43429,
  3421,  23.68,  87.50, 0.44350, 0.42830, 0.12820, 0.22237, 0.29602, 0.43499,
  3422,  25.58,  87.50, 0.37889, 0.29846, 0.32265, 0.16971, 0.28667, 0.44365,
  3423,  27.47,  87.50, 0.59307, 0.22680, 0.18013, 0.12609, 0.24233, 0.41811,
  3424,  29.37,  87.50, 0.59307, 0.22680, 0.18013, 0.12609, 0.24166, 0.41675,
  3425,  31.26,  87.50, 0.55944, 0.14621, 0.29435, 0.10830, 0.22033, 0.41918,
  3426,  33.16,  87.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22084, 0.41561,
  3427,  35.05,  87.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22084, 0.41560,
  3428,  36.95,  87.50, 0.58533, 0.15706, 0.25761, 0.10543, 0.22078, 0.41554,
  3429,  38.84,  87.50, 0.90000, 0.05000, 0.05000, 0.09697, 0.14697, 0.37644,
  3430,  40.74,  87.50, 0.36859, 0.23582, 0.39559, 0.15082, 0.27193, 0.44399,
  3431,  42.63,  87.50, 0.59288, 0.15366, 0.25346, 0.10408, 0.21897, 0.41500,
  3432,  44.53,  87.50, 0.90000, 0.05000, 0.05000, 0.09635, 0.14635, 0.37602,
  3433,  46.42,  87.50, 0.28879, 0.15379, 0.55742, 0.15630, 0.25803, 0.45296,
  3434,  48.32,  87.50, 0.59752, 0.22471, 0.17778, 0.12487, 0.24263, 0.41978,
  3435,  50.21,  87.50, 0.54958, 0.14471, 0.30572, 0.10977, 0.23262, 0.44196,
  3436,  52.11,  87.50, 0.30902, 0.23033, 0.46065, 0.15753, 0.28279, 0.46065,
  3437,  54.00,  87.50, 0.30902, 0.23033, 0.46065, 0.15753, 0.28130, 0.45671,
  3438,  55.89,  87.50, 0.42843, 0.17657, 0.39500, 0.13017, 0.25018, 0.44228,
  3439,  57.79,  87.50, 0.42843, 0.17657, 0.39500, 0.13017, 0.25148, 0.44528,
  3440,  59.68,  87.50, 0.29856, 0.25592, 0.44552, 0.16473, 0.29550, 0.48222,
  3441,  61.58,  87.50, 0.37595, 0.26441, 0.35964, 0.15842, 0.28570, 0.47289,
  3442,  63.47,  87.50, 0.13487, 0.22065, 0.64448, 0.18788, 0.31385, 0.51915,
  3443,  65.37,  87.50, 0.36346, 0.24448, 0.39206, 0.15380, 0.29080, 0.49741,
  3444,  67.26,  87.50, 0.45654, 0.19510, 0.34837, 0.12932, 0.27085, 0.50576,
  3445,  69.16,  87.50, 0.45654, 0.19510, 0.34837, 0.12932, 0.27019, 0.50363,
  3446,  71.05,  87.50, 0.45654, 0.19510, 0.34837, 0.12932, 0.27428, 0.51545,
  3447,  72.95,  87.50, 0.36810, 0.13242, 0.49948, 0.14428, 0.26688, 0.52820,
  3448,  74.84,  87.50, 0.36810, 0.13242, 0.49948, 0.14428, 0.26261, 0.51776,
  3469, -67.26,  90.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  3516,  21.79,  90.00, 0.36578, 0.33670, 0.29752, 0.18427, 0.29843, 0.44848,
  3517,  23.68,  90.00, 0.34667, 0.33373, 0.31961, 0.18406, 0.30011, 0.45011,
  3518,  25.58,  90.00, 0.34667, 0.33373, 0.31961, 0.18406, 0.29823, 0.44760,
  3519,  27.47,  90.00, 0.59307, 0.22680, 0.18013, 0.12609, 0.24341, 0.42141,
