lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,cellid,WRTCELL
84,50,0,207.5,2.8,17,8018,0
84,51,0,207.5,4.7,17,8019,0
84,52,0,207.5,6.6,17,8020,0
84,53,0,207.5,8.5,17,8021,0
84,54,0,207.5,10.4,17,8022,0
84,55,0,207.5,12.3,17,8023,0
84,56,0,207.5,14.2,17,8024,0
84,57,0,207.5,16.1,17,8025,0
84,58,0,207.5,18,17,8026,0
84,59,0,207.5,19.9,17,8027,0
84,60,0,207.5,21.8,17,8028,0
84,61,0,207.5,23.7,17,8029,0
84,62,0,207.5,25.6,17,8030,0
84,63,0,207.5,27.5,17,8031,0
84,64,0,207.5,29.4,17,8032,0
84,65,0,207.5,31.3,17,8033,0
84,66,0,207.5,33.2,17,8034,0
84,67,0,207.5,35.1,17,8035,0
84,68,0,207.5,36.9,17,8036,0
84,69,0,207.5,38.8,17,8037,0
84,70,0,207.5,40.7,17,8038,0
84,71,0,207.5,42.6,17,8039,0
84,72,0,207.5,44.5,17,8040,0
84,73,0,207.5,46.4,17,8041,0
84,74,0,207.5,48.3,17,8042,0
84,75,0,207.5,50.2,17,8043,0
84,76,0,207.5,52.1,17,8044,0
84,77,0,207.5,54,17,8045,0
84,78,0,207.5,55.9,17,8046,0
84,79,1,207.5,57.8,17,8047,0
84,80,1,207.5,59.7,17,8048,0
84,81,1,207.5,61.6,7,8049,0
84,82,1,207.5,63.5,5,8050,0
84,83,1,207.5,65.4,1,8051,0
84,84,1,207.5,67.3,4,8052,0
84,85,1,207.5,69.2,8,8053,0
84,86,0,207.5,71.1,17,8054,0
84,87,0,207.5,72.9,17,8055,0
84,88,0,207.5,74.8,17,8056,0
84,89,0,207.5,76.7,17,8057,0
84,90,0,207.5,78.6,17,8058,0
84,91,0,207.5,80.5,17,8059,0
84,92,0,207.5,82.4,17,8060,0
84,93,0,207.5,84.3,17,8061,0
84,94,0,207.5,86.2,17,8062,0
84,95,0,207.5,88.1,17,8063,0
84,96,0,207.5,90,17,8064,0
85,1,1,210,-90,15,8065,0
85,2,1,210,-88.1,15,8066,0
85,3,1,210,-86.2,15,8067,0
85,4,1,210,-84.3,15,8068,0
85,5,1,210,-82.4,15,8069,0
85,6,1,210,-80.5,15,8070,0
85,7,1,210,-78.6,15,8071,0
85,8,1,210,-76.7,15,8072,0
85,9,0,210,-74.8,17,8073,0
85,10,0,210,-72.9,17,8074,0
85,11,0,210,-71.1,17,8075,0
85,12,0,210,-69.2,17,8076,0
85,13,0,210,-67.3,17,8077,0
85,14,0,210,-65.4,17,8078,0
85,15,0,210,-63.5,17,8079,0
85,16,0,210,-61.6,17,8080,0
85,17,0,210,-59.7,17,8081,0
85,18,0,210,-57.8,17,8082,0
85,19,0,210,-55.9,17,8083,0
85,20,0,210,-54,17,8084,0
85,21,0,210,-52.1,17,8085,0
85,22,0,210,-50.2,17,8086,0
85,23,0,210,-48.3,17,8087,0
85,24,0,210,-46.4,17,8088,0
85,25,0,210,-44.5,17,8089,0
85,26,0,210,-42.6,17,8090,0
85,27,0,210,-40.7,17,8091,0
85,28,0,210,-38.8,17,8092,0
85,29,0,210,-36.9,17,8093,0
85,30,0,210,-35.1,17,8094,0
85,31,0,210,-33.2,17,8095,0
85,32,0,210,-31.3,17,8096,0
85,33,0,210,-29.4,17,8097,0
85,34,0,210,-27.5,17,8098,0
85,35,0,210,-25.6,17,8099,0
85,36,0,210,-23.7,17,8100,0
85,37,0,210,-21.8,17,8101,0
85,38,0,210,-19.9,17,8102,0
85,39,0,210,-18,17,8103,0
85,40,0,210,-16.1,17,8104,0
85,41,0,210,-14.2,17,8105,0
85,42,0,210,-12.3,17,8106,0
85,43,0,210,-10.4,17,8107,0
85,44,0,210,-8.5,17,8108,0
85,45,0,210,-6.6,17,8109,0
85,46,0,210,-4.7,17,8110,0
85,47,0,210,-2.8,17,8111,0
85,48,0,210,-0.9,17,8112,0
85,49,0,210,0.9,17,8113,0
85,50,0,210,2.8,17,8114,0
85,51,0,210,4.7,17,8115,0
85,52,0,210,6.6,17,8116,0
85,53,0,210,8.5,17,8117,0
85,54,0,210,10.4,17,8118,0
85,55,0,210,12.3,17,8119,0
85,56,0,210,14.2,17,8120,0
85,57,0,210,16.1,17,8121,0
85,58,0,210,18,17,8122,0
85,59,0,210,19.9,17,8123,0
85,60,0,210,21.8,17,8124,0
85,61,0,210,23.7,17,8125,0
85,62,0,210,25.6,17,8126,0
85,63,0,210,27.5,17,8127,0
85,64,0,210,29.4,17,8128,0
85,65,0,210,31.3,17,8129,0
85,66,0,210,33.2,17,8130,0
85,67,0,210,35.1,17,8131,0
85,68,0,210,36.9,17,8132,0
85,69,0,210,38.8,17,8133,0
85,70,0,210,40.7,17,8134,0
85,71,0,210,42.6,17,8135,0
85,72,0,210,44.5,17,8136,0
85,73,0,210,46.4,17,8137,0
85,74,0,210,48.3,17,8138,0
85,75,0,210,50.2,17,8139,0
85,76,0,210,52.1,17,8140,0
85,77,0,210,54,17,8141,0
85,78,0,210,55.9,17,8142,0
85,79,0,210,57.8,17,8143,0
85,80,1,210,59.7,17,8144,0
85,81,1,210,61.6,5,8145,0
85,82,1,210,63.5,7,8146,0
85,83,1,210,65.4,5,8147,0
85,84,1,210,67.3,8,8148,0
85,85,1,210,69.2,8,8149,0
85,86,0,210,71.1,17,8150,0
85,87,0,210,72.9,17,8151,0
85,88,0,210,74.8,17,8152,0
85,89,0,210,76.7,17,8153,0
85,90,0,210,78.6,17,8154,0
85,91,0,210,80.5,17,8155,0
85,92,0,210,82.4,17,8156,0
85,93,0,210,84.3,17,8157,0
85,94,0,210,86.2,17,8158,0
85,95,0,210,88.1,17,8159,0
85,96,0,210,90,17,8160,0
86,1,1,212.5,-90,15,8161,0
86,2,1,212.5,-88.1,15,8162,0
86,3,1,212.5,-86.2,15,8163,0
86,4,1,212.5,-84.3,15,8164,0
86,5,1,212.5,-82.4,15,8165,0
86,6,1,212.5,-80.5,15,8166,0
86,7,1,212.5,-78.6,15,8167,0
86,8,1,212.5,-76.7,15,8168,0
86,9,0,212.5,-74.8,17,8169,0
86,10,0,212.5,-72.9,17,8170,0
86,11,0,212.5,-71.1,17,8171,0
86,12,0,212.5,-69.2,17,8172,0
86,13,0,212.5,-67.3,17,8173,0
86,14,0,212.5,-65.4,17,8174,0
86,15,0,212.5,-63.5,17,8175,0
86,16,0,212.5,-61.6,17,8176,0
86,17,0,212.5,-59.7,17,8177,0
86,18,0,212.5,-57.8,17,8178,0
86,19,0,212.5,-55.9,17,8179,0
86,20,0,212.5,-54,17,8180,0
86,21,0,212.5,-52.1,17,8181,0
86,22,0,212.5,-50.2,17,8182,0
86,23,0,212.5,-48.3,17,8183,0
86,24,0,212.5,-46.4,17,8184,0
86,25,0,212.5,-44.5,17,8185,0
86,26,0,212.5,-42.6,17,8186,0
86,27,0,212.5,-40.7,17,8187,0
86,28,0,212.5,-38.8,17,8188,0
86,29,0,212.5,-36.9,17,8189,0
86,30,0,212.5,-35.1,17,8190,0
86,31,0,212.5,-33.2,17,8191,0
86,32,0,212.5,-31.3,17,8192,0
86,33,0,212.5,-29.4,17,8193,0
86,34,0,212.5,-27.5,17,8194,0
86,35,0,212.5,-25.6,17,8195,0
86,36,0,212.5,-23.7,17,8196,0
86,37,0,212.5,-21.8,17,8197,0
86,38,0,212.5,-19.9,17,8198,0
86,39,0,212.5,-18,17,8199,0
86,40,0,212.5,-16.1,17,8200,0
86,41,0,212.5,-14.2,17,8201,0
86,42,0,212.5,-12.3,17,8202,0
86,43,0,212.5,-10.4,17,8203,0
86,44,0,212.5,-8.5,17,8204,0
86,45,0,212.5,-6.6,17,8205,0
86,46,0,212.5,-4.7,17,8206,0
86,47,0,212.5,-2.8,17,8207,0
86,48,0,212.5,-0.9,17,8208,0
86,49,0,212.5,0.9,17,8209,0
86,50,0,212.5,2.8,17,8210,0
86,51,0,212.5,4.7,17,8211,0
86,52,0,212.5,6.6,17,8212,0
86,53,0,212.5,8.5,17,8213,0
86,54,0,212.5,10.4,17,8214,0
86,55,0,212.5,12.3,17,8215,0
86,56,0,212.5,14.2,17,8216,0
86,57,0,212.5,16.1,17,8217,0
86,58,0,212.5,18,17,8218,0
86,59,0,212.5,19.9,17,8219,0
86,60,0,212.5,21.8,17,8220,0
86,61,0,212.5,23.7,17,8221,0
86,62,0,212.5,25.6,17,8222,0
86,63,0,212.5,27.5,17,8223,0
86,64,0,212.5,29.4,17,8224,0
86,65,0,212.5,31.3,17,8225,0
86,66,0,212.5,33.2,17,8226,0
86,67,0,212.5,35.1,17,8227,0
86,68,0,212.5,36.9,17,8228,0
86,69,0,212.5,38.8,17,8229,0
86,70,0,212.5,40.7,17,8230,0
86,71,0,212.5,42.6,17,8231,0
86,72,0,212.5,44.5,17,8232,0
86,73,0,212.5,46.4,17,8233,0
86,74,0,212.5,48.3,17,8234,0
86,75,0,212.5,50.2,17,8235,0
86,76,0,212.5,52.1,17,8236,0
86,77,0,212.5,54,17,8237,0
86,78,0,212.5,55.9,17,8238,0
86,79,0,212.5,57.8,17,8239,0
86,80,1,212.5,59.7,17,8240,0
86,81,1,212.5,61.6,7,8241,0
86,82,1,212.5,63.5,7,8242,0
86,83,1,212.5,65.4,5,8243,0
86,84,1,212.5,67.3,5,8244,0
86,85,1,212.5,69.2,8,8245,0
86,86,0,212.5,71.1,17,8246,0
86,87,0,212.5,72.9,17,8247,0
86,88,0,212.5,74.8,17,8248,0
86,89,0,212.5,76.7,17,8249,0
86,90,0,212.5,78.6,17,8250,0
86,91,0,212.5,80.5,17,8251,0
86,92,0,212.5,82.4,17,8252,0
86,93,0,212.5,84.3,17,8253,0
86,94,0,212.5,86.2,17,8254,0
86,95,0,212.5,88.1,17,8255,0
86,96,0,212.5,90,17,8256,0
87,1,1,215,-90,15,8257,0
87,2,1,215,-88.1,15,8258,0
87,3,1,215,-86.2,15,8259,0
87,4,1,215,-84.3,15,8260,0
87,5,1,215,-82.4,15,8261,0
87,6,1,215,-80.5,15,8262,0
87,7,1,215,-78.6,15,8263,0
87,8,1,215,-76.7,15,8264,0
87,9,0,215,-74.8,17,8265,0
87,10,0,215,-72.9,17,8266,0
87,11,0,215,-71.1,17,8267,0
87,12,0,215,-69.2,17,8268,0
87,13,0,215,-67.3,17,8269,0
87,14,0,215,-65.4,17,8270,0
87,15,0,215,-63.5,17,8271,0
87,16,0,215,-61.6,17,8272,0
87,17,0,215,-59.7,17,8273,0
87,18,0,215,-57.8,17,8274,0
87,19,0,215,-55.9,17,8275,0
87,20,0,215,-54,17,8276,0
87,21,0,215,-52.1,17,8277,0
87,22,0,215,-50.2,17,8278,0
87,23,0,215,-48.3,17,8279,0
87,24,0,215,-46.4,17,8280,0
87,25,0,215,-44.5,17,8281,0
87,26,0,215,-42.6,17,8282,0
87,27,0,215,-40.7,17,8283,0
87,28,0,215,-38.8,17,8284,0
87,29,0,215,-36.9,17,8285,0
87,30,0,215,-35.1,17,8286,0
87,31,0,215,-33.2,17,8287,0
87,32,0,215,-31.3,17,8288,0
87,33,0,215,-29.4,17,8289,0
87,34,0,215,-27.5,17,8290,0
87,35,0,215,-25.6,17,8291,0
87,36,0,215,-23.7,17,8292,0
87,37,0,215,-21.8,17,8293,0
87,38,0,215,-19.9,17,8294,0
87,39,0,215,-18,17,8295,0
87,40,1,215,-16.1,17,8296,0
87,41,0,215,-14.2,17,8297,0
87,42,0,215,-12.3,17,8298,0
87,43,0,215,-10.4,17,8299,0
87,44,0,215,-8.5,17,8300,0
87,45,0,215,-6.6,17,8301,0
87,46,0,215,-4.7,17,8302,0
87,47,0,215,-2.8,17,8303,0
87,48,0,215,-0.9,17,8304,0
87,49,0,215,0.9,17,8305,0
87,50,0,215,2.8,17,8306,0
87,51,0,215,4.7,17,8307,0
87,52,0,215,6.6,17,8308,0
87,53,0,215,8.5,17,8309,0
87,54,0,215,10.4,17,8310,0
87,55,0,215,12.3,17,8311,0
87,56,0,215,14.2,17,8312,0
87,57,0,215,16.1,17,8313,0
87,58,0,215,18,17,8314,0
87,59,0,215,19.9,17,8315,0
87,60,0,215,21.8,17,8316,0
87,61,0,215,23.7,17,8317,0
87,62,0,215,25.6,17,8318,0
87,63,0,215,27.5,17,8319,0
87,64,0,215,29.4,17,8320,0
87,65,0,215,31.3,17,8321,0
87,66,0,215,33.2,17,8322,0
87,67,0,215,35.1,17,8323,0
87,68,0,215,36.9,17,8324,0
87,69,0,215,38.8,17,8325,0
87,70,0,215,40.7,17,8326,0
87,71,0,215,42.6,17,8327,0
87,72,0,215,44.5,17,8328,0
87,73,0,215,46.4,17,8329,0
87,74,0,215,48.3,17,8330,0
87,75,0,215,50.2,17,8331,0
87,76,0,215,52.1,17,8332,0
87,77,0,215,54,17,8333,0
87,78,0,215,55.9,17,8334,0
87,79,0,215,57.8,17,8335,0
87,80,0,215,59.7,17,8336,0
87,81,1,215,61.6,5,8337,0
87,82,1,215,63.5,5,8338,0
87,83,1,215,65.4,5,8339,0
87,84,1,215,67.3,5,8340,0
87,85,1,215,69.2,8,8341,0
87,86,0,215,71.1,17,8342,0
87,87,0,215,72.9,17,8343,0
87,88,0,215,74.8,17,8344,0
87,89,0,215,76.7,17,8345,0
87,90,0,215,78.6,17,8346,0
87,91,0,215,80.5,17,8347,0
87,92,0,215,82.4,17,8348,0
87,93,0,215,84.3,17,8349,0
87,94,0,215,86.2,17,8350,0
87,95,0,215,88.1,17,8351,0
87,96,0,215,90,17,8352,0
88,1,1,217.5,-90,15,8353,0
88,2,1,217.5,-88.1,15,8354,0
88,3,1,217.5,-86.2,15,8355,0
88,4,1,217.5,-84.3,15,8356,0
88,5,1,217.5,-82.4,15,8357,0
88,6,1,217.5,-80.5,15,8358,0
88,7,1,217.5,-78.6,15,8359,0
88,8,1,217.5,-76.7,15,8360,0
88,9,0,217.5,-74.8,17,8361,0
88,10,0,217.5,-72.9,17,8362,0
88,11,0,217.5,-71.1,17,8363,0
88,12,0,217.5,-69.2,17,8364,0
88,13,0,217.5,-67.3,17,8365,0
88,14,0,217.5,-65.4,17,8366,0
88,15,0,217.5,-63.5,17,8367,0
88,16,0,217.5,-61.6,17,8368,0
88,17,0,217.5,-59.7,17,8369,0
88,18,0,217.5,-57.8,17,8370,0
88,19,0,217.5,-55.9,17,8371,0
88,20,0,217.5,-54,17,8372,0
88,21,0,217.5,-52.1,17,8373,0
88,22,0,217.5,-50.2,17,8374,0
88,23,0,217.5,-48.3,17,8375,0
88,24,0,217.5,-46.4,17,8376,0
88,25,0,217.5,-44.5,17,8377,0
88,26,0,217.5,-42.6,17,8378,0
88,27,0,217.5,-40.7,17,8379,0
88,28,0,217.5,-38.8,17,8380,0
88,29,0,217.5,-36.9,17,8381,0
88,30,0,217.5,-35.1,17,8382,0
88,31,0,217.5,-33.2,17,8383,0
88,32,0,217.5,-31.3,17,8384,0
88,33,0,217.5,-29.4,17,8385,0
88,34,0,217.5,-27.5,17,8386,0
88,35,0,217.5,-25.6,17,8387,0
88,36,0,217.5,-23.7,17,8388,0
88,37,0,217.5,-21.8,17,8389,0
88,38,0,217.5,-19.9,17,8390,0
88,39,0,217.5,-18,17,8391,0
88,40,0,217.5,-16.1,17,8392,0
88,41,0,217.5,-14.2,17,8393,0
88,42,0,217.5,-12.3,17,8394,0
88,43,0,217.5,-10.4,17,8395,0
88,44,0,217.5,-8.5,17,8396,0
88,45,0,217.5,-6.6,17,8397,0
88,46,0,217.5,-4.7,17,8398,0
88,47,0,217.5,-2.8,17,8399,0
88,48,0,217.5,-0.9,17,8400,0
88,49,0,217.5,0.9,17,8401,0
88,50,0,217.5,2.8,17,8402,0
88,51,0,217.5,4.7,17,8403,0
88,52,0,217.5,6.6,17,8404,0
88,53,0,217.5,8.5,17,8405,0
88,54,0,217.5,10.4,17,8406,0
88,55,0,217.5,12.3,17,8407,0
88,56,0,217.5,14.2,17,8408,0
88,57,0,217.5,16.1,17,8409,0
88,58,0,217.5,18,17,8410,0
88,59,0,217.5,19.9,17,8411,0
88,60,0,217.5,21.8,17,8412,0
88,61,0,217.5,23.7,17,8413,0
88,62,0,217.5,25.6,17,8414,0
88,63,0,217.5,27.5,17,8415,0
88,64,0,217.5,29.4,17,8416,0
88,65,0,217.5,31.3,17,8417,0
88,66,0,217.5,33.2,17,8418,0
88,67,0,217.5,35.1,17,8419,0
88,68,0,217.5,36.9,17,8420,0
88,69,0,217.5,38.8,17,8421,0
88,70,0,217.5,40.7,17,8422,0
88,71,0,217.5,42.6,17,8423,0
88,72,0,217.5,44.5,17,8424,0
88,73,0,217.5,46.4,17,8425,0
88,74,0,217.5,48.3,17,8426,0
88,75,0,217.5,50.2,17,8427,0
88,76,0,217.5,52.1,17,8428,0
88,77,0,217.5,54,17,8429,0
88,78,0,217.5,55.9,17,8430,0
88,79,0,217.5,57.8,17,8431,0
88,80,0,217.5,59.7,17,8432,0
88,81,1,217.5,61.6,7,8433,0
88,82,1,217.5,63.5,5,8434,0
88,83,1,217.5,65.4,5,8435,0
88,84,1,217.5,67.3,5,8436,0
88,85,1,217.5,69.2,8,8437,0
88,86,0,217.5,71.1,17,8438,0
88,87,0,217.5,72.9,17,8439,0
88,88,0,217.5,74.8,17,8440,0
88,89,0,217.5,76.7,17,8441,0
88,90,0,217.5,78.6,17,8442,0
88,91,0,217.5,80.5,17,8443,0
88,92,0,217.5,82.4,17,8444,0
88,93,0,217.5,84.3,17,8445,0
88,94,0,217.5,86.2,17,8446,0
88,95,0,217.5,88.1,17,8447,0
88,96,0,217.5,90,17,8448,0
89,1,1,220,-90,15,8449,0
89,2,1,220,-88.1,15,8450,0
89,3,1,220,-86.2,15,8451,0
89,4,1,220,-84.3,15,8452,0
89,5,1,220,-82.4,15,8453,0
89,6,1,220,-80.5,15,8454,0
89,7,1,220,-78.6,15,8455,0
89,8,1,220,-76.7,15,8456,0
89,9,1,220,-74.8,17,8457,0
89,10,0,220,-72.9,17,8458,0
89,11,0,220,-71.1,17,8459,0
89,12,0,220,-69.2,17,8460,0
89,13,0,220,-67.3,17,8461,0
89,14,0,220,-65.4,17,8462,0
89,15,0,220,-63.5,17,8463,0
89,16,0,220,-61.6,17,8464,0
89,17,0,220,-59.7,17,8465,0
89,18,0,220,-57.8,17,8466,0
89,19,0,220,-55.9,17,8467,0
89,20,0,220,-54,17,8468,0
89,21,0,220,-52.1,17,8469,0
89,22,0,220,-50.2,17,8470,0
89,23,0,220,-48.3,17,8471,0
89,24,0,220,-46.4,17,8472,0
89,25,0,220,-44.5,17,8473,0
89,26,0,220,-42.6,17,8474,0
89,27,0,220,-40.7,17,8475,0
89,28,0,220,-38.8,17,8476,0
89,29,0,220,-36.9,17,8477,0
89,30,0,220,-35.1,17,8478,0
89,31,0,220,-33.2,17,8479,0
89,32,0,220,-31.3,17,8480,0
89,33,0,220,-29.4,17,8481,0
89,34,0,220,-27.5,17,8482,0
89,35,0,220,-25.6,17,8483,0
89,36,0,220,-23.7,17,8484,0
89,37,0,220,-21.8,17,8485,0
89,38,0,220,-19.9,17,8486,0
89,39,0,220,-18,17,8487,0
89,40,0,220,-16.1,17,8488,0
89,41,0,220,-14.2,17,8489,0
89,42,0,220,-12.3,17,8490,0
89,43,0,220,-10.4,17,8491,0
89,44,0,220,-8.5,17,8492,0
89,45,0,220,-6.6,17,8493,0
89,46,0,220,-4.7,17,8494,0
89,47,0,220,-2.8,17,8495,0
89,48,0,220,-0.9,17,8496,0
89,49,0,220,0.9,17,8497,0
89,50,0,220,2.8,17,8498,0
89,51,0,220,4.7,17,8499,0
89,52,0,220,6.6,17,8500,0
89,53,0,220,8.5,17,8501,0
89,54,0,220,10.4,17,8502,0
89,55,0,220,12.3,17,8503,0
89,56,0,220,14.2,17,8504,0
89,57,0,220,16.1,17,8505,0
89,58,0,220,18,17,8506,0
89,59,0,220,19.9,17,8507,0
89,60,0,220,21.8,17,8508,0
89,61,0,220,23.7,17,8509,0
89,62,0,220,25.6,17,8510,0
89,63,0,220,27.5,17,8511,0
89,64,0,220,29.4,17,8512,0
89,65,0,220,31.3,17,8513,0
89,66,0,220,33.2,17,8514,0
89,67,0,220,35.1,17,8515,0
89,68,0,220,36.9,17,8516,0
89,69,0,220,38.8,17,8517,0
89,70,0,220,40.7,17,8518,0
89,71,0,220,42.6,17,8519,0
89,72,0,220,44.5,17,8520,0
89,73,0,220,46.4,17,8521,0
89,74,0,220,48.3,17,8522,0
89,75,0,220,50.2,17,8523,0
89,76,0,220,52.1,17,8524,0
89,77,0,220,54,17,8525,0
89,78,0,220,55.9,17,8526,0
89,79,0,220,57.8,17,8527,0
89,80,1,220,59.7,15,8528,0
89,81,1,220,61.6,5,8529,0
89,82,1,220,63.5,5,8530,0
89,83,1,220,65.4,7,8531,0
89,84,1,220,67.3,4,8532,0
89,85,1,220,69.2,17,8533,0
89,86,0,220,71.1,17,8534,0
89,87,0,220,72.9,17,8535,0
89,88,0,220,74.8,17,8536,0
89,89,0,220,76.7,17,8537,0
89,90,0,220,78.6,17,8538,0
89,91,0,220,80.5,17,8539,0
89,92,0,220,82.4,17,8540,0
89,93,0,220,84.3,17,8541,0
89,94,0,220,86.2,17,8542,0
89,95,0,220,88.1,17,8543,0
89,96,0,220,90,17,8544,0
90,1,1,222.5,-90,15,8545,0
90,2,1,222.5,-88.1,15,8546,0
90,3,1,222.5,-86.2,15,8547,0
90,4,1,222.5,-84.3,15,8548,0
90,5,1,222.5,-82.4,15,8549,0
90,6,1,222.5,-80.5,15,8550,0
90,7,1,222.5,-78.6,15,8551,0
90,8,1,222.5,-76.7,15,8552,0
90,9,1,222.5,-74.8,15,8553,0
90,10,0,222.5,-72.9,17,8554,0
90,11,0,222.5,-71.1,17,8555,0
90,12,0,222.5,-69.2,17,8556,0
90,13,0,222.5,-67.3,17,8557,0
90,14,0,222.5,-65.4,17,8558,0
90,15,0,222.5,-63.5,17,8559,0
90,16,0,222.5,-61.6,17,8560,0
90,17,0,222.5,-59.7,17,8561,0
90,18,0,222.5,-57.8,17,8562,0
90,19,0,222.5,-55.9,17,8563,0
90,20,0,222.5,-54,17,8564,0
90,21,0,222.5,-52.1,17,8565,0
90,22,0,222.5,-50.2,17,8566,0
90,23,0,222.5,-48.3,17,8567,0
90,24,0,222.5,-46.4,17,8568,0
90,25,0,222.5,-44.5,17,8569,0
90,26,0,222.5,-42.6,17,8570,0
90,27,0,222.5,-40.7,17,8571,0
90,28,0,222.5,-38.8,17,8572,0
90,29,0,222.5,-36.9,17,8573,0
90,30,0,222.5,-35.1,17,8574,0
90,31,0,222.5,-33.2,17,8575,0
90,32,0,222.5,-31.3,17,8576,0
90,33,0,222.5,-29.4,17,8577,0
90,34,0,222.5,-27.5,17,8578,0
90,35,0,222.5,-25.6,17,8579,0
90,36,0,222.5,-23.7,17,8580,0
90,37,0,222.5,-21.8,17,8581,0
90,38,0,222.5,-19.9,17,8582,0
90,39,0,222.5,-18,17,8583,0
90,40,0,222.5,-16.1,17,8584,0
90,41,0,222.5,-14.2,17,8585,0
90,42,0,222.5,-12.3,17,8586,0
90,43,0,222.5,-10.4,17,8587,0
90,44,0,222.5,-8.5,17,8588,0
90,45,0,222.5,-6.6,17,8589,0
90,46,0,222.5,-4.7,17,8590,0
90,47,0,222.5,-2.8,17,8591,0
90,48,0,222.5,-0.9,17,8592,0
90,49,0,222.5,0.9,17,8593,0
90,50,0,222.5,2.8,17,8594,0
90,51,0,222.5,4.7,17,8595,0
90,52,0,222.5,6.6,17,8596,0
90,53,0,222.5,8.5,17,8597,0
90,54,0,222.5,10.4,17,8598,0
90,55,0,222.5,12.3,17,8599,0
90,56,0,222.5,14.2,17,8600,0
90,57,0,222.5,16.1,17,8601,0
90,58,0,222.5,18,17,8602,0
90,59,0,222.5,19.9,17,8603,0
90,60,0,222.5,21.8,17,8604,0
90,61,0,222.5,23.7,17,8605,0
90,62,0,222.5,25.6,17,8606,0
90,63,0,222.5,27.5,17,8607,0
90,64,0,222.5,29.4,17,8608,0
90,65,0,222.5,31.3,17,8609,0
90,66,0,222.5,33.2,17,8610,0
90,67,0,222.5,35.1,17,8611,0
90,68,0,222.5,36.9,17,8612,0
90,69,0,222.5,38.8,17,8613,0
90,70,0,222.5,40.7,17,8614,0
90,71,0,222.5,42.6,17,8615,0
90,72,0,222.5,44.5,17,8616,0
90,73,0,222.5,46.4,17,8617,0
90,74,0,222.5,48.3,17,8618,0
90,75,0,222.5,50.2,17,8619,0
90,76,0,222.5,52.1,17,8620,0
90,77,0,222.5,54,17,8621,0
90,78,0,222.5,55.9,17,8622,0
90,79,0,222.5,57.8,17,8623,0
90,80,1,222.5,59.7,7,8624,0
90,81,1,222.5,61.6,5,8625,0
90,82,1,222.5,63.5,5,8626,0
90,83,1,222.5,65.4,7,8627,0
90,84,1,222.5,67.3,4,8628,0
90,85,1,222.5,69.2,17,8629,0
90,86,0,222.5,71.1,17,8630,0
90,87,0,222.5,72.9,17,8631,0
90,88,0,222.5,74.8,17,8632,0
90,89,0,222.5,76.7,17,8633,0
90,90,0,222.5,78.6,17,8634,0
90,91,0,222.5,80.5,17,8635,0
90,92,0,222.5,82.4,17,8636,0
90,93,0,222.5,84.3,17,8637,0
90,94,0,222.5,86.2,17,8638,0
90,95,0,222.5,88.1,17,8639,0
90,96,0,222.5,90,17,8640,0
91,1,1,225,-90,15,8641,0
91,2,1,225,-88.1,15,8642,0
91,3,1,225,-86.2,15,8643,0
91,4,1,225,-84.3,15,8644,0
91,5,1,225,-82.4,15,8645,0
91,6,1,225,-80.5,15,8646,0
91,7,1,225,-78.6,15,8647,0
91,8,1,225,-76.7,15,8648,0
91,9,1,225,-74.8,15,8649,0
91,10,0,225,-72.9,17,8650,0
91,11,0,225,-71.1,17,8651,0
91,12,0,225,-69.2,17,8652,0
91,13,0,225,-67.3,17,8653,0
91,14,0,225,-65.4,17,8654,0
91,15,0,225,-63.5,17,8655,0
91,16,0,225,-61.6,17,8656,0
91,17,0,225,-59.7,17,8657,0
91,18,0,225,-57.8,17,8658,0
91,19,0,225,-55.9,17,8659,0
91,20,0,225,-54,17,8660,0
91,21,0,225,-52.1,17,8661,0
91,22,0,225,-50.2,17,8662,0
91,23,0,225,-48.3,17,8663,0
91,24,0,225,-46.4,17,8664,0
91,25,0,225,-44.5,17,8665,0
91,26,0,225,-42.6,17,8666,0
91,27,0,225,-40.7,17,8667,0
91,28,0,225,-38.8,17,8668,0
91,29,0,225,-36.9,17,8669,0
91,30,0,225,-35.1,17,8670,0
91,31,0,225,-33.2,17,8671,0
91,32,0,225,-31.3,17,8672,0
91,33,0,225,-29.4,17,8673,0
91,34,0,225,-27.5,17,8674,0
91,35,0,225,-25.6,17,8675,0
91,36,0,225,-23.7,17,8676,0
91,37,0,225,-21.8,17,8677,0
91,38,0,225,-19.9,17,8678,0
91,39,0,225,-18,17,8679,0
91,40,0,225,-16.1,17,8680,0
91,41,0,225,-14.2,17,8681,0
91,42,0,225,-12.3,17,8682,0
91,43,0,225,-10.4,17,8683,0
91,44,0,225,-8.5,17,8684,0
91,45,0,225,-6.6,17,8685,0
91,46,0,225,-4.7,17,8686,0
91,47,0,225,-2.8,17,8687,0
91,48,0,225,-0.9,17,8688,0
91,49,0,225,0.9,17,8689,0
91,50,0,225,2.8,17,8690,0
91,51,0,225,4.7,17,8691,0
91,52,0,225,6.6,17,8692,0
91,53,0,225,8.5,17,8693,0
91,54,0,225,10.4,17,8694,0
91,55,0,225,12.3,17,8695,0
91,56,0,225,14.2,17,8696,0
91,57,0,225,16.1,17,8697,0
91,58,0,225,18,17,8698,0
91,59,0,225,19.9,17,8699,0
91,60,0,225,21.8,17,8700,0
91,61,0,225,23.7,17,8701,0
91,62,0,225,25.6,17,8702,0
